,CID,카테고리명,KDC분류,KDC분류명,GenreEnum
17120,47608,미국교과서읽는,37,교육학,EDUCATION
17121,59558,미국교과서 읽는 리딩,37,교육학,EDUCATION
17122,74879,절대로영문법Basic,37,교육학,EDUCATION
17123,60184,절대로 영문법 4200제,37,교육학,EDUCATION
17124,43748,키출판사,37,교육학,EDUCATION
17125,41190,탄탄교육,37,교육학,EDUCATION
17126,46880,자주수학,41,수학,MATHEMATICS
17127,46017,탄탄수학,41,수학,MATHEMATICS
17128,45311,내신급소,37,교육학,EDUCATION
17129,45282,탄탄스쿨,37,교육학,EDUCATION
17130,45618,탄탄수학 3030,41,수학,MATHEMATICS
17131,42613,투씨,37,교육학,EDUCATION
17132,42889,파란교육,37,교육학,EDUCATION
17133,47116,학교기출 문제은행,37,교육학,EDUCATION
17134,46831,내공신비,37,교육학,EDUCATION
17135,42574,퍼지북스,37,교육학,EDUCATION
17136,43785,플러스예감,37,교육학,EDUCATION
17137,47585,완변,37,교육학,EDUCATION
17138,74951,수포자도통하는,37,교육학,EDUCATION
17139,45666,올플 단공,37,교육학,EDUCATION
17140,46586,올플 만점 시리즈,37,교육학,EDUCATION
17141,46128,만점수학,41,수학,MATHEMATICS
17142,41529,하비스트(올플커뮤니케이션),37,교육학,EDUCATION
17143,41695,학문출판사,37,교육학,EDUCATION
17144,45962,다다익선,37,교육학,EDUCATION
17145,45732,호미 키워드 수학 섹션북,41,수학,MATHEMATICS
17146,41566,한그루,37,교육학,EDUCATION
17147,42922,한솔GRU,37,교육학,EDUCATION
17148,47131,DMZ 수학,41,수학,MATHEMATICS
17149,45970,하루영문법 하루영단어,37,교육학,EDUCATION
17150,41725,해냄에듀,37,교육학,EDUCATION
17151,41565,해피에듀,37,교육학,EDUCATION
17153,45728,일루와 중학,37,교육학,EDUCATION
17154,46616,Happy한,37,교육학,EDUCATION
17155,56701,고등-문제집,37,교육학,EDUCATION
17156,58232,과학탐구,37,교육학,EDUCATION
17157,58233,기타영역,37,교육학,EDUCATION
17158,58231,사회탐구,37,교육학,EDUCATION
17159,58229,수리영역,37,교육학,EDUCATION
17160,58228,언어영역,70,언어,LANGUAGE
17161,58230,외국어영역,37,교육학,EDUCATION
17162,56700,고등-자습서,37,교육학,EDUCATION
17163,58226,과학,40,자연과학,NATURAL_SCIENCE
17164,58222,국어,37,교육학,EDUCATION
17165,58227,기타,37,교육학,EDUCATION
17166,58225,사회문화,37,교육학,EDUCATION
17167,58224,수학,41,수학,MATHEMATICS
17168,58223,영어,74,영어,ENGLISH
17169,74377,고등학교,37,교육학,EDUCATION
17170,74476,고등학교 출판사별,37,교육학,EDUCATION
17171,74644,리딩영어사,74,영어,ENGLISH
17172,74635,김찬휘영어연구소,74,영어,ENGLISH
17173,74604,평가교육자료원,37,교육학,EDUCATION
17174,74566,Every365,37,교육학,EDUCATION
17175,74560,상상아카데미,37,교육학,EDUCATION
17176,74551,하비스트,37,교육학,EDUCATION
17177,74552,즐겨찾기,37,교육학,EDUCATION
17178,74553,쏠티북스,37,교육학,EDUCATION
17179,74554,이지수능교육,37,교육학,EDUCATION
17180,74517,창비(학습),37,교육학,EDUCATION
17181,74523,서울고시각,37,교육학,EDUCATION
17182,74544,티치미,37,교육학,EDUCATION
17183,74545,씨사이트,37,교육학,EDUCATION
17184,74546,시대교육,37,교육학,EDUCATION
17185,74547,박문각,37,교육학,EDUCATION
17186,74511,지담교육,37,교육학,EDUCATION
17187,74512,은파윈쓰리,37,교육학,EDUCATION
17188,74631,서원각,37,교육학,EDUCATION
17189,74672,입학사정관제,37,교육학,EDUCATION
17190,74677,대입적성검사,37,교육학,EDUCATION
17191,74686,수능HISTORY,37,교육학,EDUCATION
17192,74931,논신만점논술,37,교육학,EDUCATION
17193,74673,필수영단어,37,교육학,EDUCATION
17194,74679,사관학교,37,교육학,EDUCATION
17195,74825,변형독해,37,교육학,EDUCATION
17196,74826,쾌도난마,37,교육학,EDUCATION
17197,74797,수학의원리,41,수학,MATHEMATICS
17198,74993,구술면접/입학사정관,37,교육학,EDUCATION
17199,74994,대입적성검사,37,교육학,EDUCATION
17200,74799,적성검사,37,교육학,EDUCATION
17201,74984,듄공부,37,교육학,EDUCATION
17202,74985,EBS연계,37,교육학,EDUCATION
17203,74986,지플러스,37,교육학,EDUCATION
17204,74824,수능리허설,37,교육학,EDUCATION
17205,74848,상상쏙,37,교육학,EDUCATION
17206,74990,변형독해,74,영어,ENGLISH
17207,74991,수능기출문제집,74,영어,ENGLISH
17208,74863,수능기출레시피,37,교육학,EDUCATION
17209,74864,기출우수문학,80,문학,LITERATURE
17210,74929,부엉이,37,교육학,EDUCATION
17211,74798,수시완전정복,37,교육학,EDUCATION
17212,56704,논술/면접/수시,37,교육학,EDUCATION
17213,58247,구술면접,37,교육학,EDUCATION
17214,58248,논술,37,교육학,EDUCATION
17215,74559,자기소개서,37,교육학,EDUCATION
17216,74541,입학사정관,37,교육학,EDUCATION
17217,58246,수시적성,37,교육학,EDUCATION
17218,58249,진학가이드,37,교육학,EDUCATION
17219,56702,수능대비,37,교육학,EDUCATION
17220,58238,과학탐구,37,교육학,EDUCATION
17221,58239,기타영역,37,교육학,EDUCATION
17223,58235,수리영역,37,교육학,EDUCATION
17224,58234,언어영역,70,언어,LANGUAGE
17225,58236,외국어영역,37,교육학,EDUCATION
17226,56703,수능모의고사/기출,37,교육학,EDUCATION
17227,58244,과학탐구,37,교육학,EDUCATION
17228,58245,기타영역,37,교육학,EDUCATION
17230,58241,수리영역,37,교육학,EDUCATION
17231,58240,언어영역,70,언어,LANGUAGE
17232,58242,외국어영역,37,교육학,EDUCATION
17233,56695,예비 고등,37,교육학,EDUCATION
17234,56694,중등 문제집,37,교육학,EDUCATION
17235,58215,중1,37,교육학,EDUCATION
17236,74710,중간.기말고사,37,교육학,EDUCATION
17237,74717,도덕,37,교육학,EDUCATION
17238,74689,국어,37,교육학,EDUCATION
17239,74690,영어,74,영어,ENGLISH
17240,74691,수학,41,수학,MATHEMATICS
17241,74692,과학,40,자연과학,NATURAL_SCIENCE
17242,74693,사회.역사,90,역사,HISTORY
17244,74695,기타,37,교육학,EDUCATION
17245,74718,도덕,37,교육학,EDUCATION
17246,74738,기타,37,교육학,EDUCATION
17247,74696,과학,40,자연과학,NATURAL_SCIENCE
17248,74697,국어,37,교육학,EDUCATION
17250,74699,사회.역사,90,역사,HISTORY
17251,74700,수학,41,수학,MATHEMATICS
17252,74701,영어,74,영어,ENGLISH
17253,74702,중간.기말고사,37,교육학,EDUCATION
17254,58216,중2,37,교육학,EDUCATION
17255,58217,중3,37,교육학,EDUCATION
17256,74739,기타,37,교육학,EDUCATION
17257,74719,도덕,37,교육학,EDUCATION
17258,74707,수학,41,수학,MATHEMATICS
17259,74708,영어,74,영어,ENGLISH
17260,74709,중간.기말고사,37,교육학,EDUCATION
17261,74703,과학,40,자연과학,NATURAL_SCIENCE
17262,74704,국어,37,교육학,EDUCATION
17264,74706,사회.역사,90,역사,HISTORY
17265,56693,중등 자습서,37,교육학,EDUCATION
17266,58212,중1,37,교육학,EDUCATION
17267,74711,과학,40,자연과학,NATURAL_SCIENCE
17268,74712,국어,37,교육학,EDUCATION
17270,74714,사회.역사,90,역사,HISTORY
17271,74715,수학,41,수학,MATHEMATICS
17272,74716,영어,74,영어,ENGLISH
17273,74720,도덕,37,교육학,EDUCATION
17274,74721,기타,37,교육학,EDUCATION
17275,74722,과학,40,자연과학,NATURAL_SCIENCE
17276,74723,국어,37,교육학,EDUCATION
17278,74725,사회.역사,90,역사,HISTORY
17279,74726,수학,41,수학,MATHEMATICS
17280,74727,영어,74,영어,ENGLISH
17281,74728,도덕,37,교육학,EDUCATION
17282,74736,기타,37,교육학,EDUCATION
17283,58213,중2,37,교육학,EDUCATION
17284,58214,중3,37,교육학,EDUCATION
17285,74737,기타,37,교육학,EDUCATION
17286,74729,과학,40,자연과학,NATURAL_SCIENCE
17287,74730,국어,37,교육학,EDUCATION
17289,74732,사회.역사,90,역사,HISTORY
17290,74733,수학,41,수학,MATHEMATICS
17291,74734,영어,74,영어,ENGLISH
17292,74735,도덕,37,교육학,EDUCATION
17293,56699,중학경시대회,37,교육학,EDUCATION
17294,74378,중학교,37,교육학,EDUCATION
17295,74988,NEAT Formula,37,교육학,EDUCATION
17296,74868,올림피아드수학,41,수학,MATHEMATICS
17297,74849,큐피드,37,교육학,EDUCATION
17298,74850,오메가그래머,37,교육학,EDUCATION
17299,74859,중등수학의바이블,41,수학,MATHEMATICS
17300,74827,REXAM중간고사,37,교육학,EDUCATION
17301,74828,REXAM기말고사,37,교육학,EDUCATION
17302,74758,자이스토리,37,교육학,EDUCATION
17303,74645,사피엔스21,37,교육학,EDUCATION
17304,74643,하이레벨,37,교육학,EDUCATION
17305,74555,리얼미디어,37,교육학,EDUCATION
17306,74561,메가북스,37,교육학,EDUCATION
17307,74564,이투스그룹,37,교육학,EDUCATION
17308,74569,씨실과날실,37,교육학,EDUCATION
17309,74542,지공신공,37,교육학,EDUCATION
17310,74535,수경,37,교육학,EDUCATION
17311,74628,비상ESN,37,교육학,EDUCATION
17312,74634,와이비엠,37,교육학,EDUCATION
17313,74477,중학교 출판사별,37,교육학,EDUCATION
17314,56698,중학논술,37,교육학,EDUCATION
17315,56697,중학영어전문교재,74,영어,ENGLISH
17316,58219,단어,74,영어,ENGLISH
17317,58221,독해,74,영어,ENGLISH
17318,58220,듣기,74,영어,ENGLISH
17319,58218,문법,74,영어,ENGLISH
17320,74444,NEAT,74,영어,ENGLISH
17321,56696,특목고 대비,37,교육학,EDUCATION
17322,56705,학습자료,37,교육학,EDUCATION
17323,58252,공부/학습법,37,교육학,EDUCATION
17324,58253,기타,37,교육학,EDUCATION
17325,58251,학습사전,37,교육학,EDUCATION
17326,58250,학습지정기구독,37,교육학,EDUCATION
17327,56707,EBS 고등,37,교육학,EDUCATION
17328,58275,고1,37,교육학,EDUCATION
17329,58276,고2,37,교육학,EDUCATION
17330,58277,고3,37,교육학,EDUCATION
17331,58278,고교공통,37,교육학,EDUCATION
17332,59073,기특한,37,교육학,EDUCATION
17333,59074,내신6감,37,교육학,EDUCATION
17334,59075,상위1% 비밀,37,교육학,EDUCATION
17335,59072,수능기본서,37,교육학,EDUCATION
17336,59076,수능기출 플러스,37,교육학,EDUCATION
17337,58816,수능길잡이,37,교육학,EDUCATION
17338,58881,수능열기,37,교육학,EDUCATION
17339,59077,수능특강,37,교육학,EDUCATION
17340,58740,예비과정,37,교육학,EDUCATION
17341,58279,인터넷수능,37,교육학,EDUCATION
17342,59078,탐스런,37,교육학,EDUCATION
17343,59079,포스,37,교육학,EDUCATION
17344,74605,수능개념,37,교육학,EDUCATION
17345,74578,예비과정,37,교육학,EDUCATION
17346,74530,수능완성,37,교육학,EDUCATION
17347,74522,수능N제,37,교육학,EDUCATION
17348,74550,수능특강 FINAL,37,교육학,EDUCATION
17349,74510,라디오 듣기,37,교육학,EDUCATION
17350,74637,수능스타트,37,교육학,EDUCATION
17351,75006,EBS 고교 NEAT 국가영어능력평가시험,74,영어,ENGLISH
17352,58954,EBSi 강의노트,37,교육학,EDUCATION
17353,59903,2010 EBSi,37,교육학,EDUCATION
17354,59904,2011 EBSi,37,교육학,EDUCATION
17355,74912,2012 EBSi,37,교육학,EDUCATION
17356,74379,EBS 방송교재,37,교육학,EDUCATION
17357,56706,EBS 중등,37,교육학,EDUCATION
17358,58374,기출유형(내신),37,교육학,EDUCATION
17359,58741,예비과정,37,교육학,EDUCATION
17360,74882,중1예비,37,교육학,EDUCATION
17361,74883,중2예비,37,교육학,EDUCATION
17362,74884,중3예비,37,교육학,EDUCATION
17363,58280,중1,37,교육학,EDUCATION
17364,58281,중2,37,교육학,EDUCATION
17365,58282,중3,37,교육학,EDUCATION
17366,58283,중학공통,37,교육학,EDUCATION
17367,74508,퍼퍽트 체크업,37,교육학,EDUCATION
17368,74509,라디오 듣기,37,교육학,EDUCATION
17369,74532,여름방학특강,37,교육학,EDUCATION
17370,74633,EBSe방과후영어,74,영어,ENGLISH
17371,74646,NEAT_중학,37,교육학,EDUCATION
17372,74606,EBS강의교재,37,교육학,EDUCATION
17373,74668,1학년,37,교육학,EDUCATION
17374,74669,2학년,37,교육학,EDUCATION
17375,74670,3학년,37,교육학,EDUCATION
17376,74665,1학년,37,교육학,EDUCATION
17377,74666,2학년,37,교육학,EDUCATION
17378,74667,3학년,37,교육학,EDUCATION
17379,59080,TV중학,37,교육학,EDUCATION
17380,77541,중학교참고서,37,교육학,EDUCATION
17381,77554,예비고등,37,교육학,EDUCATION
17382,77553,중등-문제집,37,교육학,EDUCATION
17383,77565,중1,37,교육학,EDUCATION
17384,77800,국어,37,교육학,EDUCATION
17385,77801,영어,74,영어,ENGLISH
17386,77802,수학,41,수학,MATHEMATICS
17387,77803,과학,40,자연과학,NATURAL_SCIENCE
17388,77804,사회.역사,90,역사,HISTORY
17390,77806,기타,37,교육학,EDUCATION
17391,77807,중간.기말고사,37,교육학,EDUCATION
17392,77808,도덕,37,교육학,EDUCATION
17393,77791,과학,40,자연과학,NATURAL_SCIENCE
17394,77792,국어,37,교육학,EDUCATION
17396,77794,사회.역사,90,역사,HISTORY
17397,77795,수학,41,수학,MATHEMATICS
17398,77796,영어,74,영어,ENGLISH
17399,77797,중간.기말고사,37,교육학,EDUCATION
17400,77798,도덕,37,교육학,EDUCATION
17401,77799,기타,37,교육학,EDUCATION
17402,77566,중2,37,교육학,EDUCATION
17403,77567,중3,37,교육학,EDUCATION
17404,77782,과학,40,자연과학,NATURAL_SCIENCE
17405,77783,국어,37,교육학,EDUCATION
17407,77785,사회.역사,90,역사,HISTORY
17408,77786,수학,41,수학,MATHEMATICS
17409,77787,영어,74,영어,ENGLISH
17410,77788,중간.기말고사,37,교육학,EDUCATION
17411,77789,도덕,37,교육학,EDUCATION
17412,77790,기타,37,교육학,EDUCATION
17413,77552,중등-자습서,37,교육학,EDUCATION
17414,77562,중1,37,교육학,EDUCATION
17415,77774,과학,40,자연과학,NATURAL_SCIENCE
17416,77775,국어,37,교육학,EDUCATION
17418,77777,사회.역사,90,역사,HISTORY
17419,77778,수학,41,수학,MATHEMATICS
17420,77779,영어,74,영어,ENGLISH
17421,77780,도덕,37,교육학,EDUCATION
17422,77781,기타,37,교육학,EDUCATION
17423,77766,과학,40,자연과학,NATURAL_SCIENCE
17424,77767,국어,37,교육학,EDUCATION
17426,77769,사회.역사,90,역사,HISTORY
17427,77770,수학,41,수학,MATHEMATICS
17428,77771,영어,74,영어,ENGLISH
17429,77772,도덕,37,교육학,EDUCATION
17430,77773,기타,37,교육학,EDUCATION
17431,77563,중2,37,교육학,EDUCATION
17432,77564,중3,37,교육학,EDUCATION
17433,77758,과학,40,자연과학,NATURAL_SCIENCE
17434,77759,국어,37,교육학,EDUCATION
17436,77761,사회.역사,90,역사,HISTORY
17437,77762,수학,41,수학,MATHEMATICS
17438,77763,영어,74,영어,ENGLISH
17439,77764,도덕,37,교육학,EDUCATION
17440,77765,기타,37,교육학,EDUCATION
17441,77557,중학경시대회,37,교육학,EDUCATION
17442,77559,중학교 출판사별,37,교육학,EDUCATION
17443,77596,강남교육,37,교육학,EDUCATION
17444,77863,G&G 수학 1300제,41,수학,MATHEMATICS
17445,77588,개념원리,37,교육학,EDUCATION
17446,77902,GO단수,37,교육학,EDUCATION
17447,77903,중등기본서,37,교육학,EDUCATION
17448,77904,예비중학수학,41,수학,MATHEMATICS
17449,77905,중등RPM,37,교육학,EDUCATION
17450,138200,개념원리_탑레벨(중등),37,교육학,EDUCATION
17451,120069,만점수학,41,수학,MATHEMATICS
17452,77926,내신상상,37,교육학,EDUCATION
17453,77927,자습서,37,교육학,EDUCATION
17454,77928,필승,37,교육학,EDUCATION
17455,77929,나노,37,교육학,EDUCATION
17456,77930,여기다(리그잼),37,교육학,EDUCATION
17457,119017,Middle School English,37,교육학,EDUCATION
17458,77584,교학사,37,교육학,EDUCATION
17459,77587,금성출판사,37,교육학,EDUCATION
17460,77906,리더스,37,교육학,EDUCATION
17461,77907,자습서,37,교육학,EDUCATION
17462,115068,기적_영어듣기,74,영어,ENGLISH
17463,107464,기적의도형(중등),37,교육학,EDUCATION
17464,107465,기적의연산(중등),37,교육학,EDUCATION
17465,107466,기적의영단어,37,교육학,EDUCATION
17466,108719,기적의국어문법,37,교육학,EDUCATION
17467,87513,길벗스쿨,37,교육학,EDUCATION
17468,77590,꿈을담는틀,37,교육학,EDUCATION
17469,113038,완성(중등),37,교육학,EDUCATION
17470,113039,국어모든것(중등),37,교육학,EDUCATION
17471,113040,내신DNA,37,교육학,EDUCATION
17472,113041,리딩트리,37,교육학,EDUCATION
17473,113042,적중영문법,37,교육학,EDUCATION
17474,113045,절대개념(중등),37,교육학,EDUCATION
17475,77889,단감중학,37,교육학,EDUCATION
17476,77890,나비중학,37,교육학,EDUCATION
17477,77891,Yes영어,74,영어,ENGLISH
17478,77892,콕중등,37,교육학,EDUCATION
17479,77893,꿈틀중학,37,교육학,EDUCATION
17480,77894,수학의모든것,41,수학,MATHEMATICS
17481,119848,첫,37,교육학,EDUCATION
17482,114863,단통한국사,90,역사,HISTORY
17483,115193,절대수학,41,수학,MATHEMATICS
17484,114257,어휘력다지기,37,교육학,EDUCATION
17485,114258,그래머마스터,37,교육학,EDUCATION
17486,114259,모든것(중등),37,교육학,EDUCATION
17487,157248,넥서스에듀,37,교육학,EDUCATION
17488,157249,This is Voca,37,교육학,EDUCATION
17489,157250,101,37,교육학,EDUCATION
17490,157251,공감,37,교육학,EDUCATION
17491,157252,도전 만점 서술형,37,교육학,EDUCATION
17492,157253,그래머 브릿지,37,교육학,EDUCATION
17493,157254,OK Grammar,37,교육학,EDUCATION
17494,157255,The Grammar,37,교육학,EDUCATION
17495,157256,영문법 뽀개기,37,교육학,EDUCATION
17496,157257,This Is Grammar,37,교육학,EDUCATION
17497,157258,This Is Reading,37,교육학,EDUCATION
17498,157259,애프터스쿨,37,교육학,EDUCATION
17499,157260,Smart Reading,37,교육학,EDUCATION
17500,157261,The Listening,37,교육학,EDUCATION
17501,77605,노피하이에듀케이션,37,교육학,EDUCATION
17502,77844,NOHA,37,교육학,EDUCATION
17503,108744,1316독해,37,교육학,EDUCATION
17504,108745,1316문법,37,교육학,EDUCATION
17505,108746,1316듣기,37,교육학,EDUCATION
17506,108747,1316예비중,37,교육학,EDUCATION
17507,77582,능률교육,37,교육학,EDUCATION
17508,108728,Writing Ahead,37,교육학,EDUCATION
17509,108729,술술풀리는,37,교육학,EDUCATION
17510,108730,Grammar Expert,37,교육학,EDUCATION
17511,108731,자습서/평가문제집,37,교육학,EDUCATION
17512,108732,그래머2.0,37,교육학,EDUCATION
17513,121715,수학의고수,41,수학,MATHEMATICS
17514,121144,월등한 개념 수학,41,수학,MATHEMATICS
17515,108723,열중16강,37,교육학,EDUCATION
17516,108724,정말기특한구문,37,교육학,EDUCATION
